country,population,article_name,revision_id,prediction
Cambodia,16.0,Monovithya Kem,759510662,Stub
Cambodia,16.0,Mom Chim Huy,761412104,Stub
Cambodia,16.0,Norodom Norindeth,761941416,Start
Cambodia,16.0,Hem Heng,763098565,Start
Cambodia,16.0,Chum Bunrong,763098588,Stub
Cambodia,16.0,Duong Vanna,763316692,Stub
Cambodia,16.0,Chhay Tan,763968613,Stub
Cambodia,16.0,Keat Chhon,765244120,Stub
Cambodia,16.0,Ang Vong Vathana,765375452,Stub
Cambodia,16.0,Keo Remy,766576352,Stub
Cambodia,16.0,Sun Chanthol,766834612,Start
Cambodia,16.0,Khieu Kanharith,766836319,Stub
Cambodia,16.0,Chay Saing Yun,767217618,Stub
Cambodia,16.0,Ek Sam Ol,767218020,Stub
Cambodia,16.0,Ouk Rabun,767867369,Stub
Cambodia,16.0,Hun Phoeung,768488633,Stub
Cambodia,16.0,Nguon Nhel,769381746,Stub
Cambodia,16.0,Khuon Sodary,769381831,Stub
Cambodia,16.0,Sok Pheng,769447485,Stub
Cambodia,16.0,Say Chhum,769929584,Stub
Cambodia,16.0,Im Sothy,771408501,Stub
Cambodia,16.0,Eng Chhai Eang,773103096,Stub
Cambodia,16.0,Heng Pov,773157273,Start
Cambodia,16.0,Him Chhem,773455924,Stub
Cambodia,16.0,Ho Non,773694865,Stub
Cambodia,16.0,Ho Vann,773695304,Stub
Cambodia,16.0,Hul Savorn,774100291,Stub
Cambodia,16.0,Pol Hom,776153762,Stub
Cambodia,16.0,Thong Khon,777665222,Stub
Cambodia,16.0,Hor Namhong,777765537,C
Cambodia,16.0,Keo Saphal (Siem Reap politician),778675539,Stub
Cambodia,16.0,Keo Saphal (Takeo politician),778675542,Stub
Cambodia,16.0,Khek Vandy,778806364,Stub
Cambodia,16.0,Khun Haing,778825745,Stub
Cambodia,16.0,Khy Taing Lim,778830534,Stub
Cambodia,16.0,Kimsour Phirith,778947267,Stub
Cambodia,16.0,Kuoch Ky,779440080,Stub
Cambodia,16.0,Kuoy Bunroeun,779441002,Stub
Cambodia,16.0,Chou Bun Eng,779541149,Start
Cambodia,16.0,Ke Sovannaroth,779541334,Stub
Cambodia,16.0,Norodom Rattana Devi,779541359,Stub
Cambodia,16.0,Norodom Vichara,779541415,Stub
Cambodia,16.0,Nin Saphon,779541481,Stub
Cambodia,16.0,Tioulong Saumura,779541578,Start
Cambodia,16.0,Som Kimsuor,779541650,Stub
Cambodia,16.0,Suy Sem,780608915,Stub
Cambodia,16.0,Sourn Serey Ratha,780691538,Stub
Cambodia,16.0,Ly Son,782622853,Stub
Cambodia,16.0,Ly Thuch,782622857,Stub
Cambodia,16.0,List of heads of state of Cambodia,782894395,Start
Cambodia,16.0,Son Sann,783107330,C
Cambodia,16.0,Mam Bun Neang,783142781,Stub
Cambodia,16.0,Chan Sarun,783239117,Stub
Cambodia,16.0,Mao Monyvann,783294124,Stub
Cambodia,16.0,Men Sam An,784442393,Stub
Cambodia,16.0,Mey Norn,784629286,Stub
Cambodia,16.0,Sok An,784962640,C
Cambodia,16.0,Yem Sambaur,786198076,Start
Cambodia,16.0,Yim Sovann,786409843,C
Cambodia,16.0,Ek Yi Oun,786826707,Stub
Cambodia,16.0,Lu Laysreng,787016670,Stub
Cambodia,16.0,Math Ly,787260537,Stub
Cambodia,16.0,Chem Widhya,787978108,Start
Cambodia,16.0,Pa Socheatvong,788070748,Stub
Cambodia,16.0,Governor of Phnom Penh,788070776,Stub
Cambodia,16.0,Son Sen,788368060,C
Cambodia,16.0,Pen Sovan,788398926,Start
Cambodia,16.0,Sak Sutsakhan,788540352,C
Cambodia,16.0,Amath Yashya,788758065,Stub
Cambodia,16.0,Tong Siv Eng,788799479,Start
Cambodia,16.0,Norodom Chakrapong,788905950,GA
Cambodia,16.0,Prak Sokhon,790023943,Start
Cambodia,16.0,Khieu Samphan,792012094,C
Cambodia,16.0,Sisowath Sirik Matak,792274582,C
Cambodia,16.0,Sam Sary,792556486,Start
Cambodia,16.0,Tou Samouth,792731504,Start
Cambodia,16.0,Yun Yat,793218721,Stub
Cambodia,16.0,Khieu Ponnary,793723115,Start
Cambodia,16.0,Cham Prasidh,793746447,Start
Cambodia,16.0,Ung Huot,794239262,Start
Cambodia,16.0,Veng Sereyvuth,794714434,Stub
Cambodia,16.0,Ieng Mouly,795214039,Stub
Cambodia,16.0,Pou Sothirak,796696955,Stub
Cambodia,16.0,Chea Sim,797224256,C
Cambodia,16.0,Hu Nim,797444265,C
Cambodia,16.0,Sim Var,797618265,Start
Cambodia,16.0,Bin Chhin,797673057,Stub
Cambodia,16.0,Sim Ka,798039997,Stub
Cambodia,16.0,Hou Yuon,798241496,C
Cambodia,16.0,Phiset Phanit,799124051,Stub
Cambodia,16.0,Norodom Sihanouk,799302232,FA
Cambodia,16.0,Pao Ham Phan,799453681,Stub
Cambodia,16.0,Heng Samrin,799719505,Start
Cambodia,16.0,Kang Kek Iew,799772448,C
Cambodia,16.0,Leng Ngeth,800087187,Stub
Cambodia,16.0,Spouse of the Prime Minister of Cambodia,800348414,Stub
Cambodia,16.0,Nhiek Tioulong,801079233,Start
Cambodia,16.0,Keo Puth Rasmey,801523347,Stub
Cambodia,16.0,Khem Veasna,802456666,C
Cambodia,16.0,Tea Banh,802643748,Start
Cambodia,16.0,Ieng Sary,802839704,C
Cambodia,16.0,Son Ngoc Minh,803084525,Start
Cambodia,16.0,List of monarchs of Cambodia,803230439,C
Cambodia,16.0,Ran Serey Leakhena,803481048,Stub
Cambodia,16.0,Lon Non,803936929,C
Cambodia,16.0,Lon Nil,803936986,Start
Cambodia,16.0,Mu Sochua,804631223,C
Cambodia,16.0,Penn Nouth,804717865,Start
Cambodia,16.0,Hang Chuon Naron,804785628,Start
Cambodia,16.0,Hong Sun Huot,805459200,Stub
Cambodia,16.0,Sam Rainsy,805740662,C
Cambodia,16.0,Nuon Chea,805876135,C
Cambodia,16.0,Kao Kim Hourn,805905770,B
Cambodia,16.0,Ieng Thirith,806833311,C
Cambodia,16.0,Chau Sen Cocsal Chhum,806931313,C
Cambodia,16.0,Sar Kheng,806997998,C
Cambodia,16.0,Aun Pornmoniroth,807003284,Start
Cambodia,16.0,Lon Nol,807025761,GA
Indonesia,265.2,Template:Indonesia-politician-stub,438305657,Stub
Indonesia,265.2,Template:Indonesia-diplomat-stub,594545381,Stub
Indonesia,265.2,Template:Indonesia-activist-stub,645944060,Stub
Indonesia,265.2,Burhan Muhammad,664532059,Stub
Indonesia,265.2,Ateng Wahyudi,707887819,Stub
Indonesia,265.2,Muhammad Nazar,711873760,Stub
Indonesia,265.2,Imam Utomo,712113356,Stub
Indonesia,265.2,I Gusti Putu Martha,712309997,Stub
Indonesia,265.2,I Gede Sumantara Ady Pratama,712411818,Stub
Indonesia,265.2,Chris Soumokil,712839327,Stub
Indonesia,265.2,Piet Alexander Tallo,715663156,Stub
Indonesia,265.2,Bibit Waluyo,715663408,Stub
Indonesia,265.2,Sugondo Djojopuspito,717279057,Start
Indonesia,265.2,Soeprapto (governor),717296678,Stub
Indonesia,265.2,Bustanil Arifin,719547332,Stub
Indonesia,265.2,Biem Benyamin,721646787,Stub
Indonesia,265.2,Marzuki Alie,721815051,Start
Indonesia,265.2,Hendardji Supandji,722301818,Start
Indonesia,265.2,Rieke Diah Pitaloka,722641218,Stub
Indonesia,265.2,Ali Masykur Musa,723076909,Start
Indonesia,265.2,Mukti Ali,723415130,Stub
Indonesia,265.2,Paku Alam VIII,723769062,Stub
Indonesia,265.2,Teten Masduki,724300611,Stub
Indonesia,265.2,Haji Misbach,724553500,Stub
Indonesia,265.2,Ben Mboi,724659629,Stub
Indonesia,265.2,Frans Lebu Raya,724659838,Stub
Indonesia,265.2,Hendrik Fernandez,724823670,Stub
Indonesia,265.2,Jan Engelbert Tatengkeng,726788784,Start
Indonesia,265.2,Dorodjatun Kuntjoro-Jakti,726812554,Stub
Indonesia,265.2,Gatot Mangkoepradja,728458265,Start
Indonesia,265.2,Adi Sasono,737757966,Stub
Indonesia,265.2,List of female cabinet ministers of Indonesia,738587046,Start
Indonesia,265.2,Gede Winasa,738656752,Stub
Indonesia,265.2,Saifullah Yusuf,739443256,Stub
Indonesia,265.2,Mardiyanto,740468569,Stub
Indonesia,265.2,Alimuddin Daeng Matiro,741114375,Stub
Indonesia,265.2,Abdul Latif Daeng Masikki,741114701,Stub
Indonesia,265.2,S. Kabo,741129050,Stub
Indonesia,265.2,Ngitung,741360183,Stub
Indonesia,265.2,Ignatius Joseph Kasimo Hendrowahyono,743796238,Stub
Indonesia,265.2,Freddy Numberi,744585799,Stub
Indonesia,265.2,Prijono,745781225,C
Indonesia,265.2,Salawati Daud,745794574,Start
Indonesia,265.2,Imaduddin (ICMI),747527278,Stub
Indonesia,265.2,Ibnu Sutowo,747767825,C
Indonesia,265.2,Z.A. Ahmad (Indonesian politician),749179850,Stub
Indonesia,265.2,Aleta Baun,749724993,Start
Indonesia,265.2,Mukhamad Misbakhun,750879814,Stub
Indonesia,265.2,Barnabas Suebu,751468298,Stub
Indonesia,265.2,Muhammad Noer,753140661,Stub
Indonesia,265.2,Ali Wardhana,754220449,Stub
Indonesia,265.2,Darwin Zahedy Saleh,756568796,Stub
Indonesia,265.2,Anis Matta,756736321,Start
Indonesia,265.2,Achmad Asj'ari,757936754,Stub
Indonesia,265.2,Djufrie Asmoredjo,758314990,Stub
Indonesia,265.2,Abi Kusno Nachran,759127419,Start
Indonesia,265.2,Oei Tjoe Tat,759301550,Start
Indonesia,265.2,Soegiono,759881916,Stub
Indonesia,265.2,A. Wahab,762268368,Stub
Indonesia,265.2,Soemarno Sosroatmodjo,762400487,Stub
Indonesia,265.2,Alvin Lie,763156981,Stub
Indonesia,265.2,Likas Tarigan,765345434,Stub
Indonesia,265.2,Marsillam Simanjuntak,765345573,Stub
Indonesia,265.2,F.X. Hadi Rudyatmo,766308579,Stub
Indonesia,265.2,S. K. Trimurti,767656691,B
Indonesia,265.2,Sultan Hamid II,767725667,C
Indonesia,265.2,Muhammad Syarifuddin,768557391,Stub
Indonesia,265.2,Bob Hasan,768725653,C
Indonesia,265.2,Arsul Sani,769257953,Stub
Indonesia,265.2,Manahan Sitompul,769265747,Stub
Indonesia,265.2,I Gusti Ketut Pudja,770196421,Start
Indonesia,265.2,Masjchun Sofwan,770261907,Stub
Indonesia,265.2,Rachmawati Sukarnoputri,770581402,Start
Indonesia,265.2,Sukarjo Wiryopranoto,771603311,Stub
Indonesia,265.2,Dada Rosada,772157532,Stub
Indonesia,265.2,Azwar Anas,773563428,Stub
Indonesia,265.2,Tio Tek Ho,774082782,C
Indonesia,265.2,Anton Apriantono,774244269,Stub
Indonesia,265.2,Muhammad Zainul Majdi,775678499,Stub
Indonesia,265.2,Siauw Giok Tjhan,776006765,Stub
Indonesia,265.2,Nugroho Wisnumurti,776111639,Start
Indonesia,265.2,Satrio Budihardjo Joedono,776813036,Stub
Indonesia,265.2,Jaka Singgih,777504652,Start
Indonesia,265.2,Tutty Alawiyah,777734076,Start
Indonesia,265.2,Ngurah Oka Ratmadi,777989731,Stub
Indonesia,265.2,Anak Agung Bagus Suteja,777992589,Stub
Indonesia,265.2,Sukarni,781071895,GA
Indonesia,265.2,Nila Moeloek,781113604,Stub
Indonesia,265.2,Alex Noerdin,781879843,Stub
Indonesia,265.2,Ruslan Abdulgani,781990644,Start
Indonesia,265.2,J. B. Sumarlin,782348343,C
Indonesia,265.2,Daud Beureu'eh,782576962,Start
Indonesia,265.2,I Made Mangku Pastika,782583496,Stub
Indonesia,265.2,I Gede Ardhika,782584739,Stub
Indonesia,265.2,Dewa Made Beratha,782586359,Stub
Indonesia,265.2,Ida Bagus Mantra,782588386,Stub
Indonesia,265.2,Anak Agung Gede Ngurah Puspayoga,782592160,Start
Indonesia,265.2,Tjokorda Gde Raka Soekawati,782592916,Start
Indonesia,265.2,Tjokorda Ngurah Wim Sukawati,782593249,Start
Indonesia,265.2,Jero Wacik,782594995,Stub
Indonesia,265.2,Nafsiah Mboi,782617951,Start
Indonesia,265.2,Sidarto Danusubroto,782619859,Stub
Indonesia,265.2,Joop Beek,782729155,Start
Indonesia,265.2,Mudaffar Sjah,783210810,Stub
Indonesia,265.2,Khofifah Indar Parawansa,785259001,Start
Indonesia,265.2,Christiandy Sanjaya,785364318,Stub
Indonesia,265.2,Bahder Djohan,786066204,Start
Indonesia,265.2,M. H. Lukman,787091037,Start
Indonesia,265.2,RE Nainggolan,787276403,Start
Indonesia,265.2,Mustafa Abubakar,787344075,Start
Indonesia,265.2,Template:Indonesia-poli-bio-book-stub,787356710,Stub
Indonesia,265.2,A Diary of A Demonstrator,787356733,Stub
Indonesia,265.2,Omar Dani,787411469,Start
Indonesia,265.2,Probosutedjo,787540124,Stub
Indonesia,265.2,Meutya Hafid,787619667,C
Indonesia,265.2,Adjie Massaid,787688628,Start
Indonesia,265.2,Rasuna Said,787693787,Start
Indonesia,265.2,Ida Bagus Oka,788000068,Stub
Indonesia,265.2,Marie Muhammad,788659079,Stub
Indonesia,265.2,Soekiman Wirjosandjojo,788677921,Stub
Indonesia,265.2,Antasari Azhar,789385116,C
Indonesia,265.2,Armida Alisjahbana,789745545,Start
Indonesia,265.2,Astrid Susanto,790016464,Start
Indonesia,265.2,Subroto (politician),791250515,Stub
Indonesia,265.2,Rizal Nurdin,792330075,Start
Indonesia,265.2,Henk Ngantung,792571925,Start
Indonesia,265.2,Jacob Prai,792626648,Stub
Indonesia,265.2,El Tari,793145699,Stub
Indonesia,265.2,Anwar Adnan Saleh,793341456,Stub
Indonesia,265.2,Nur Alam,793341720,Stub
Indonesia,265.2,Muhamad Chatib Basri,793353035,Start
Indonesia,265.2,Sam Ratulangi,793552931,Start
Indonesia,265.2,Charles Honoris,793677481,Start
Indonesia,265.2,Hasballah M. Saad,793711092,Stub
Indonesia,265.2,Ida Bagus Rai Mantra,793964050,Stub
Indonesia,265.2,Soedarsono Hadisapoetro,794358132,Stub
Indonesia,265.2,Satya Widya Yudha,794415235,C
Indonesia,265.2,Burhanuddin Harahap,795046037,Stub
Indonesia,265.2,Juwono Sudarsono,795046228,Start
Indonesia,265.2,Idrus Marham,795430254,Stub
Indonesia,265.2,Erna Witoelar,795591791,Stub
Indonesia,265.2,Luhut Binsar Pandjaitan,796128758,C
Indonesia,265.2,Bambang Hendarso Danuri,796289145,Stub
Indonesia,265.2,Nurdin Halid,796349404,C
Indonesia,265.2,Mari Elka Pangestu,796891807,C
Indonesia,265.2,Salikin Hardjo,797748092,Start
Indonesia,265.2,Ben Mang Reng Say,797777427,C
Indonesia,265.2,H.S. Dillon,798173848,Start
Indonesia,265.2,Ryamizard Ryacudu,798746396,Stub
Indonesia,265.2,Alexander Andries Maramis,798756726,GA
Indonesia,265.2,Irna Narulita,798808873,Stub
Indonesia,265.2,Tri Rismaharini,798828157,Start
Indonesia,265.2,Khouw Kim An,798837376,GA
Indonesia,265.2,Patrialis Akbar,798885556,C
Indonesia,265.2,Maria Ulfah Santoso,798891601,GA
Indonesia,265.2,Dede Oetomo,799460958,Start
Indonesia,265.2,Soekarwo,799671021,Start
Indonesia,265.2,Raja Inal Siregar,799880066,Stub
Indonesia,265.2,Siti Fadilah,800176150,C
Indonesia,265.2,Siti Hardiyanti Rukmana,800176163,Start
Indonesia,265.2,Abikusno Tjokrosujoso,800457999,Start
Indonesia,265.2,Rustam Effendi,800472835,C
Indonesia,265.2,Irman Gusman,800661851,C
Indonesia,265.2,Sri Mulyani Indrawati,800672774,GA
Indonesia,265.2,Mohammad Husni Thamrin,800810901,C
Indonesia,265.2,Wahid Hasyim,800825416,Stub
Indonesia,265.2,Yenny Wahid,801312188,Start
Indonesia,265.2,Azwar Abubakar,801381205,C
Indonesia,265.2,Fadli Zon,801528874,C
Indonesia,265.2,Airin Rachmi Diany,801589661,Start
Indonesia,265.2,Dita Indah Sari,801700637,Stub
Indonesia,265.2,Ali Sadikin,801847627,B
Indonesia,265.2,Eros Djarot,801985722,C
Indonesia,265.2,Sophan Sophiaan,802115596,C
Indonesia,265.2,Retno Marsudi,802173843,Start
Indonesia,265.2,Ananda Syahendar Perdana,802475516,RevisionNotFound
Indonesia,265.2,Hasyim Muzadi,802668786,GA
Indonesia,265.2,Ratu Atut Chosiyah,802669494,C
Indonesia,265.2,Faisal Basri,802679670,Stub
Indonesia,265.2,Ernest Douwes Dekker,802854632,C
Indonesia,265.2,Herman Johannes,802854777,C
Indonesia,265.2,Oto Iskandar di Nata,802855209,Stub
Indonesia,265.2,Teuku Nyak Arif,802855428,C
Indonesia,265.2,Abdul Haris Nasution,803287932,FA
Indonesia,265.2,Muhammad Rudi,803346558,Stub
Indonesia,265.2,Mustofa Bisri,803414235,Start
Indonesia,265.2,Dewa Cawu,803415076,Start
Indonesia,265.2,Irwandi Yusuf,803709392,C
Indonesia,265.2,Sutiyoso,803737361,Start
Indonesia,265.2,Megawati Sukarnoputri,803797669,C
Indonesia,265.2,Dzulmi Eldin,803824147,Stub
Indonesia,265.2,Sunaryati Hartono,803835406,Start
Indonesia,265.2,Susi Pudjiastuti,803870918,C
Indonesia,265.2,Emilia Contessa,803887860,Start
Indonesia,265.2,Endang Rahayu Sedyaningsih,804084246,Start
Indonesia,265.2,Frans Seda,804089204,Stub
Indonesia,265.2,Bambang Brodjonegoro,804350590,Stub
Indonesia,265.2,Firdaus (Indonesian politician),804418318,Stub
Indonesia,265.2,Setya Novanto,804476925,C
Indonesia,265.2,G.A. Siwabessy,804480422,C
Indonesia,265.2,Ahmad Jayadiningrat,804503916,Start
Indonesia,265.2,Longki Djanggola,804954850,Start
Indonesia,265.2,Rahmat Effendi,805505999,Start
Indonesia,265.2,Rano Karno,805553992,GA
Indonesia,265.2,Said Assagaff,805554190,Stub
Indonesia,265.2,Frans Tutuhatunewa,805600753,Stub
Indonesia,265.2,Mohammad Roem,806015249,C
Indonesia,265.2,Susanto Tirtoprodjo,806038510,Stub
Indonesia,265.2,Suharna Surapranata,806345138,Stub
Indonesia,265.2,Phoa Liong Gie,806627265,C
Indonesia,265.2,Mooryati Soedibyo,806746268,Start
Indonesia,265.2,Poncke Princen,806832736,B
Indonesia,265.2,Korrie Layun Rampan,807049212,C
Indonesia,265.2,Basuki Tjahaja Purnama,807360518,C
Indonesia,265.2,Djarot Saiful Hidayat,807462231,C
Laos,7.0,Template:Laos-politician-stub,394581284,Stub
Laos,7.0,Template:Laos-diplomat-stub,594545324,Stub
Laos,7.0,Phanduangchit Vongsa,715674695,Stub
Laos,7.0,Somsavat Lengsavad,716413934,Stub
Laos,7.0,Soubanh Srithirath,718763470,Stub
Laos,7.0,Onchanh Thammavong,718763567,Stub
Laos,7.0,Ponemek Daraloy,718763646,Stub
Laos,7.0,Nam Viyaket,727817644,Stub
Laos,7.0,Sisouk na Champassak,730016811,Stub
Laos,7.0,Cheng Sayavong,730061104,Stub
Laos,7.0,Samane Viyaket,735167828,Stub
Laos,7.0,Zong Zoua Her,738376362,Stub
Laos,7.0,Touby Lyfoung,738444345,Start
Laos,7.0,Nang Keo Phimpha,745732099,GA
Laos,7.0,Phaya Khammao,748128805,Stub
Laos,7.0,Pa Kao Her,750904486,Stub
Laos,7.0,Mounkeo Oraboun,751510920,Stub
Laos,7.0,Thongsouk Saysangkhi,752965966,Stub
Laos,7.0,Soutchay Thammasith,760241265,Stub
Laos,7.0,Somdy Douangdy,761898012,Stub
Laos,7.0,Soukanh Mahalath,770275186,Stub
Laos,7.0,Souvannarath,771137736,Stub
Laos,7.0,Phoui Sananikone,771137808,Start
Laos,7.0,Katay Don Sasorith,771138517,Stub
Laos,7.0,Kou Abhay,771138600,Stub
Laos,7.0,Oudom Khattigna,771139658,Stub
Laos,7.0,Vice President of Laos,771139714,Stub
Laos,7.0,Asang Laoly,782306779,Stub
Laos,7.0,Faydang Lobliayao,784537505,Start
Laos,7.0,Pany Yathotou,784787573,Stub
Laos,7.0,Douangchay Phichit,784966344,Stub
Laos,7.0,Thongbanh Sengaphone,784970665,Stub
Laos,7.0,Kaysone Phomvihane,786556735,C
Laos,7.0,Soth Phetrasy,787368508,Stub
Laos,7.0,Phankham Viphavan,787527317,Stub
Laos,7.0,Phoumi Vongvichit,787528584,Start
Laos,7.0,Alounkeo Kittikhoun,787922475,Start
Laos,7.0,Somsanith Vongkotrattana,788367353,Stub
Laos,7.0,Bountiem Phissamay,792037994,Stub
Laos,7.0,President of Laos,793047851,C
Laos,7.0,Chanhsouk Bounpachit,793408340,Stub
Laos,7.0,Bounnan Bounyaseng,793408351,Stub
Laos,7.0,Bounyong Boupha,793408368,Stub
Laos,7.0,Souvanhpheng Bouphanouvong,793408387,Stub
Laos,7.0,Somchanh Chitvongdouan,793408401,Stub
Laos,7.0,Khamphaeng Chitavong,793408421,Stub
Laos,7.0,Khamphuang Choummaly,793408432,Stub
Laos,7.0,Thongleuan Inpanya,793408646,Stub
Laos,7.0,Siphone Intala,793408663,Stub
Laos,7.0,Bounphak Inthapanya,793408677,Stub
Laos,7.0,Khamlek Keosomphanh,793408697,Stub
Laos,7.0,Kikeo Khaykhamphithoun,793408713,Stub
Laos,7.0,Saysmone Khomthavong,793408722,Stub
Laos,7.0,Vassady Khotyotha,793408738,Stub
Laos,7.0,Somoak Kingsada,793408754,Stub
Laos,7.0,Phaeng Lylavong,793408844,Stub
Laos,7.0,Latsamy Mingboupha,793408869,Stub
Laos,7.0,Somvandy Nathavongsa,793408894,Stub
Laos,7.0,Thatsadaphone Nosing,793408912,Stub
Laos,7.0,Mek Phanlak,793408989,Stub
Laos,7.0,Vonekham Phethavong,793409013,Stub
Laos,7.0,Onchanh Phetsalath,793409023,Stub
Laos,7.0,Khamphat Pheubobouda,793409031,Stub
Laos,7.0,Vongchanh Phommavan,793409051,Stub
Laos,7.0,Singkham Phommalath,793409065,Stub
Laos,7.0,Khamkeut Phommavongsy,793409087,Stub
Laos,7.0,Ounheuan Phothilath,793409104,Stub
Laos,7.0,Khamchanh Sakountava,793409197,Stub
Laos,7.0,Khamdy Singkhmphat,793409214,Stub
Laos,7.0,Yanyong Sipaseut,793409229,Stub
Laos,7.0,Bounpone Sisioulath,793409241,Stub
Laos,7.0,Thongvankham Sithilath,793409271,Stub
Laos,7.0,Duangsavath Souphanouvoung,793409304,Stub
Laos,7.0,Bouasone Thammaly,793409372,Stub
Laos,7.0,Somvang Thammasit,793409382,Stub
Laos,7.0,Ousavanh Thiengthetvonga,793409421,Stub
Laos,7.0,Mysone Thongsaysy,793409431,Stub
Laos,7.0,Tongyeutho,793409462,Stub
Laos,7.0,Latsanivong Ummarathithada,793409841,Stub
Laos,7.0,Vixaykone Vannachomchanh,793409847,Stub
Laos,7.0,Vanpheng Keonakhone,793409878,Stub
Laos,7.0,Bosaykham Vongdala,793409922,Stub
Laos,7.0,Ounkeo Vouthilath,793409998,Stub
Laos,7.0,Somphien Xayadeth,793410018,Stub
Laos,7.0,Bangon Xayalath,793410060,Stub
Laos,7.0,Singtan Xayluexong,793410070,Stub
Laos,7.0,Ame Xongyieleng,793410090,Stub
Laos,7.0,Phoumi Nosavan,793455259,B
Laos,7.0,Chaleun Yapaoheu,793556884,Stub
Laos,7.0,Chanhsy Vannavongxay,793606654,Stub
Laos,7.0,Chanhthuem Latmany,793606724,Stub
Laos,7.0,Cheuang Sombounkhanh,793882440,Stub
Laos,7.0,Saleumxay Kommasith,796081103,Start
Laos,7.0,Sounthone Pathammavong,796521226,Stub
Laos,7.0,Choummaly Sayasone,799769621,Start
Laos,7.0,Thongsing Thammavong,799770060,Stub
Laos,7.0,Kham Ouane Boupha,800662546,C
Laos,7.0,Sisavath Keobounphanh,800710117,Stub
Laos,7.0,Kou Voravong,800844643,FA
Laos,7.0,Bouasone Bouphavanh,801355934,Start
Laos,7.0,Thongloun Sisoulith,801804110,Start
Laos,7.0,Soulivong Daravong,801887931,Stub
Laos,7.0,Nouhak Phoumsavanh,805153924,C
Laos,7.0,Keosaychay Sayasone,805473540,Stub
Laos,7.0,Khamtai Siphandon,805875592,Start
Laos,7.0,Salath Rasasack,806758203,Start
Laos,7.0,Souphanouvong,806825575,Start
Laos,7.0,Bounnhang Vorachith,807167941,Start
Laos,7.0,Quinim Pholsena,807326253,Start
Malaysia,32.5,Template:Malaysia-politician-stub,439708117,Stub
Malaysia,32.5,Template:Malaysia-activist-stub,546935871,Stub
Malaysia,32.5,Eli Wong,683715284,Stub
Malaysia,32.5,Abu Samah Mohd Kassim,689248087,Stub
Malaysia,32.5,R. G. Balan,690430012,Stub
Malaysia,32.5,Husein Hasanally Abdoolcader,705200309,Stub
Malaysia,32.5,Hashim Suboh,709712219,Start
Malaysia,32.5,Hasnoor Hussein,709825686,Start
Malaysia,32.5,List of whips in the Dewan Rakyat,713331917,Start
Malaysia,32.5,James Chan Khay Syn,715035912,Stub
Malaysia,32.5,Ismail Yaacob,716531360,Stub
Malaysia,32.5,Lau Pak Khuan,717606696,Start
Malaysia,32.5,Fong Chong Pik,718205319,Stub
Malaysia,32.5,Lau Yew,718205760,Stub
Malaysia,32.5,Abdul Halim Abdul Samad,719030235,Stub
Malaysia,32.5,Lee Boon Chim,722240007,Start
Malaysia,32.5,Akmar Hisham,722816132,C
Malaysia,32.5,Heah Joo Seang,723462528,C
Malaysia,32.5,Law Choo Kiang,724483849,Start
Malaysia,32.5,N.K. Menon,725226456,Start
Malaysia,32.5,Mazlan Ismail,725465633,C
Malaysia,32.5,Kamarulzaman Teh,731781828,Start
Malaysia,32.5,Amir Kahar,739883043,Stub
Malaysia,32.5,Marcus Rex,740658363,Stub
Malaysia,32.5,Lamri Ali,743819105,Stub
Malaysia,32.5,Charles Santiago,750525069,Stub
Malaysia,32.5,Lim Beng Hong,756745802,Start
Malaysia,32.5,Kontek Kamariah Ahmad,757542448,Start
Malaysia,32.5,Syed Nasir Ismail,758998682,Stub
Malaysia,32.5,Sukarti Wakiman,759833427,Start
Malaysia,32.5,Gobind Singh Deo,759858445,Start
Malaysia,32.5,Samsudin Osman,760180917,Stub
Malaysia,32.5,Mohamamad Fatmi Che Salleh,760887503,Start
Malaysia,32.5,Violet Yong Wui Wui,761115853,Start
Malaysia,32.5,Mahadev Shankar,763876833,C
Malaysia,32.5,Mas Ermieyati Samsudin,767413481,Stub
Malaysia,32.5,Shahlan Ismail,767741429,Start
Malaysia,32.5,Anwar Abdul Malik,769970063,B
Malaysia,32.5,Edward Gent,772157575,Start
Malaysia,32.5,David E. L. Choong,772604656,Stub
Malaysia,32.5,R.S. Thanenthiran,773078693,Stub
Malaysia,32.5,Sedomon Gunsanad Kina,773236774,Start
Malaysia,32.5,Abdul Rahman Andak,773237867,Start
Malaysia,32.5,Hou Kok Chung,773940232,Start
Malaysia,32.5,Abang Haji Abdillah,774491819,Start
Malaysia,32.5,Jamil Khir Baharom,776060591,C
Malaysia,32.5,Rashid Maidin,776134261,Start
Malaysia,32.5,Jason Teoh,776247440,Start
Malaysia,32.5,Shamsiah Fakeh,776675917,C
Malaysia,32.5,K. R. Somasundram,778798321,Start
Malaysia,32.5,S. Sothinathan,778798332,Stub
Malaysia,32.5,Ahmad Zaidi Adruce,779584984,C
Malaysia,32.5,P. Uthayakumar,779670027,C
Malaysia,32.5,Liou Chen Kuang,780680811,Start
Malaysia,32.5,Murugesan Sinnandavar,782834893,Start
Malaysia,32.5,Ismail Omar Abdul Aziz,783514171,Stub
Malaysia,32.5,Najwan Halimi,783682344,C
Malaysia,32.5,Ibrahim Yaacob,785956481,Start
Malaysia,32.5,Ishak Haji Muhammad,785962378,Start
Malaysia,32.5,Tan Seng Giaw,786727635,Start
Malaysia,32.5,Henry Gurney,787347427,C
Malaysia,32.5,Abdul Aziz bin Husain,787395539,C
